Tipo de educaciOn,Turno,¿Comparte?,CategorIa,Primer nivel de educaciOn que ofrece,Ultimo nivel de educaciOn que ofrece,Tiene comedor,Tiene copa de leche,Tiene equipo multidisciplinario,Con clases especiales,Horario,Tiene maestro de apoyo,Tiene maestro de apoyo Ceibal,Tiene maestro comunitario,Maestro mAs maestro,Maestro de trayectorias protegidas,Profesores especiales,Ruee Calculado,Rule Calculado
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118102,2180094
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118103,2180095
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118104,2180096
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118105,2180097
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118106,2180098
ESCUELA COMUN,RURAL (5 HORAS),SI,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118107,2180099
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118108,2180100
ESCUELA COMUN,EXTENDIDO (7 HORAS) ,NO,TIEMPO EXTENDIDO,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,7,1118109,2180101
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118110,2180102
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,COMUN,4 AÑOS,6° AÑO ,SI,SI,NO,SI,,1,0,SI,0,0,3,1118111,2180103
ESCUELA COMUN,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,DE TIEMPO COMPLETO,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,5,1118112,2180104
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118113,2180105
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118114,2180106
ESCUELA COMUN,RURAL (5 HORAS),SI,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118115,2180107
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118116,2180108
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,COMUN,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,1,1118117,2180109
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118120,2180111
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118121,2180112
ESCUELA COMUN,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,DE TIEMPO COMPLETO,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,3,1118122,2180113
ESCUELA COMUN,EXTENDIDO (7 HORAS) ,NO,TIEMPO EXTENDIDO,4 AÑOS,6° AÑO ,SI,SI,NO,SI,,0,3,NO,0,0,7,1118124,2180114
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118126,2180116
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,COMUN,5 AÑOS,6° AÑO ,SI,SI,SI,NO,,0,5,SI,3,0,9,1118127,2180117
ESCUELA COMUN,RURAL (5 HORAS),SI,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118128,2180118
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,APRENDER,4 AÑOS,6° AÑO ,SI,SI,SI,SI,,0,1,SI,0,0,4,1118129,2180119
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118131,2180120
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,APRENDER,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,1,SI,0,0,1,1118133,2180122
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118134,2180123
ESCUELA COMUN,RURAL (5 HORAS),SI,RURAL,4 AÑOS,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1118135,2180124
ESCUELA COMUN,EXTENDIDO (7 HORAS) ,NO,TIEMPO EXTENDIDO,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,6,1118136,2180125
ESCUELA COMUN,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,DE TIEMPO COMPLETO,4 AÑOS,6° AÑO ,SI,SI,NO,SI,,0,0,NO,0,0,4,1118137,2180126
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,APRENDER,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,2,SI,1,0,1,1118141,2180129
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,COMUN,4 AÑOS,6° AÑO ,SI,SI,NO,SI,,1,0,NO,0,0,2,1118143,2180131
ESCUELA COMUN,VESPERTINO (4 HORAS),SI,HABILITADA DE PRACTICA,5 AÑOS,6° AÑO ,NO,SI,NO,NO,,0,1,NO,0,0,1,1118144,2180007
ESCUELA COMUN,VESPERTINO (4 HORAS),SI,HABILITADA DE PRACTICA,1° AÑO ,6° AÑO ,SI,SI,NO,SI,,0,1,NO,1,0,7,1118145,2180006
ESCUELA COMUN,MATUTINO (4 HORAS),SI,APRENDER,4 AÑOS,6° AÑO ,SI,SI,NO,SI,,1,0,SI,0,0,1,1118146,2180047
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,COMUN,5 AÑOS,6° AÑO ,SI,SI,NO,SI,,0,1,NO,0,0,1,1118147,2180132
ESCUELA COMUN,VESPERTINO (4 HORAS),SI,COMUN,5 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,1,NO,0,0,1,1118148,2180011
ESCUELA COMUN,VESPERTINO (4 HORAS),SI,COMUN,5 AÑOS,6° AÑO ,SI,SI,NO,SI,,1,0,NO,0,0,2,1118149,2180010
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,APRENDER,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,SI,1,0,4,1118157,2180139
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1118158,2180140
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,DE PRACTICA,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,2,NO,1,0,2,1119001,2190094
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,DE PRACTICA,4 AÑOS,6° AÑO ,SI,SI,NO,SI,,0,2,NO,0,0,6,1119002,2190002
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119003,2190003
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119004,2190004
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119008,2190006
ESCUELA COMUN,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,DE TIEMPO COMPLETO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,4,1119009,2190007
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119010,2190008
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,NO,NO,NO,NO,,0,0,NO,0,0,0,1119011,2190009
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119012,2190010
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119014,2190011
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119015,2190012
ESCUELA COMUN,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,DE TIEMPO COMPLETO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,5,1119016,2190013
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,COMUN,4 AÑOS,6° AÑO ,SI,SI,NO,SI,,1,1,NO,1,0,1,1119017,2190014
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119018,2190015
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,APRENDER,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,1,SI,1,0,3,1119019,2190016
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119020,2190017
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119021,2190018
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119022,2190019
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119023,2190020
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119024,2190021
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,HABILITADA DE PRACTICA,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,2,NO,1,0,5,1119025,2190022
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,NO,NO,NO,NO,,0,0,NO,0,0,0,1119026,2190023
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119027,2190024
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,APRENDER,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,2,SI,1,0,1,1119028,2190025
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119029,2190026
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119030,2190027
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,HABILITADA DE PRACTICA,1° AÑO ,6° AÑO ,SI,SI,NO,NO,,0,2,NO,1,0,2,1119031,2190028
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,APRENDER,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,1,SI,0,0,3,1119032,2190029
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119033,2190030
ESCUELA COMUN,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,DE TIEMPO COMPLETO,1° AÑO ,6° AÑO ,SI,SI,NO,NO,,0,2,NO,0,0,4,1119034,2190031
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119035,2190032
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119037,2190034
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119038,2190035
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,3,1119039,2190036
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119040,2190037
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119041,2190038
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119042,2190039
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119043,2190040
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119044,2190041
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119045,2190042
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119046,2190043
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,COMUN,3 AÑOS ,6° AÑO ,SI,SI,NO,SI,,0,3,NO,0,0,3,1119047,2190044
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,COMUN,3 AÑOS ,6° AÑO ,SI,SI,NO,SI,,0,2,NO,1,0,1,1119048,2190045
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119049,2190046
ESCUELA COMUN,TIEMPO COMPLETO (7 HORAS Y MEDIA),SI,DE TIEMPO COMPLETO,1° AÑO ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,5,1119050,2190047
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119051,2190048
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119055,2190050
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119056,2190051
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,APRENDER,3 AÑOS ,6° AÑO ,SI,SI,NO,SI,,0,0,SI,0,0,3,1119057,2190052
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119058,2190053
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119059,2190054
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),SI,COMUN,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,7,1119060,2190055
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,COMUN,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,1,1119061,2190056
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,1° AÑO ,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119062,2190057
ESCUELA COMUN,EXTENDIDO (7 HORAS) ,NO,T.EXTENDIDO H. DE PRACTICA,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,7,1119065,2190059
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,COMUN,4 AÑOS,6° AÑO ,SI,SI,NO,SI,,1,1,NO,0,0,4,1119066,2190060
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119067,2190061
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119068,2190062
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119069,2190063
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,HABILITADA DE PRACTICA,1° AÑO ,6° AÑO ,SI,SI,NO,SI,,1,2,SI,2,0,3,1119073,2190065
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119074,2190066
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119076,2190067
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,4 AÑOS,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119077,2190068
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,4 AÑOS,6° AÑO ,SI,NO,NO,NO,,0,0,NO,0,0,0,1119078,2190069
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119079,2190070
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119082,2190073
ESCUELA COMUN,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,COMUN,1° AÑO ,6° AÑO ,SI,SI,NO,NO,,0,2,SI,1,0,1,1119083,2190074
ESCUELA COMUN,RURAL (5 HORAS),NO,CON MAESTRO A CARGO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119084,2190075
ESCUELA COMUN,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,DE TIEMPO COMPLETO,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,1,NO,0,0,4,1119085,2190076
ESCUELA COMUN,RURAL (5 HORAS),NO,RURAL,3 AÑOS ,6° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,0,1119090,2190080
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD AUDITIVA,,,SI,SI,NO,NO,,0,1,NO,0,0,14,1101197,2010131
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD VISUAL,,,SI,SI,NO,NO,,0,0,NO,0,0,6,1101198,2010132
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD MOTRIZ,,,SI,SI,SI,NO,,0,0,NO,0,0,4,1101200,2010134
ESCUELA ESPECIAL,ESPECIAL,NO,PROBLEMAS DE CONDUCTA,,,SI,SI,NO,NO,,3,0,NO,0,0,8,1101204,2010137
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,SI,SI,NO,NO,,3,0,NO,0,0,20,1101207,2010140
ESCUELA ESPECIAL,ESPECIAL,NO,PROBLEMAS DE PERSONALIDAD,,,SI,SI,NO,NO,,1,1,NO,0,0,5,1101231,2010164
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,SI,SI,NO,NO,,0,0,NO,0,0,12,1101259,2010192
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD VISUAL,,,SI,SI,NO,NO,,0,0,NO,0,0,5,1101279,2010205
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,SI,SI,NO,NO,,0,0,NO,0,0,8,1109120,2090098
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD AUDITIVA,,,SI,SI,NO,SI,,0,0,NO,0,0,3,1110084,2100084
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD AUDITIVA,,,NO,SI,NO,SI,,0,0,NO,0,0,3,1113105,2130097
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD AUDITIVA,,,SI,SI,NO,NO,,0,0,NO,0,0,6,1115116,2150100
ESCUELA ESPECIAL,ESPECIAL,NO,TRASTORNOS GENERALIZADOS DEL DESARROLLO,,,SI,SI,NO,NO,,0,0,NO,0,0,5,1115126,2150105
JARDIN DE INFANTES,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,JARDIN DE JORNADA COMPLETA,3 AÑOS ,2° AÑO ,SI,SI,NO,NO,,0,0,NO,0,0,1,1101213,2010146
JARDIN DE INFANTES,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,JARDIN DE JORNADA COMPLETA,3 AÑOS ,5 AÑOS,SI,SI,NO,NO,,0,0,NO,0,0,2,1101214,2010147
JARDIN DE INFANTES,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,JARDIN DE JORNADA COMPLETA,3 AÑOS ,5 AÑOS,SI,SI,NO,NO,,0,0,NO,0,0,3,1101215,2010148
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN COMUN,3 AÑOS ,5 AÑOS,NO,NO,NO,NO,,0,0,NO,0,0,1,1101216,2010149
JARDIN DE INFANTES,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,JARDIN DE JORNADA COMPLETA,3 AÑOS ,5 AÑOS,SI,NO,NO,NO,,0,0,NO,0,0,3,1101217,2010150
JARDIN DE INFANTES,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,JARDIN DE JORNADA COMPLETA,3 AÑOS ,5 AÑOS,SI,SI,NO,NO,,0,0,NO,0,0,2,1101218,2010151
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN APRENDER,3 AÑOS ,5 AÑOS,SI,SI,NO,NO,,0,0,NO,0,0,1,1101220,2010153
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN COMUN,3 AÑOS ,5 AÑOS,NO,NO,NO,NO,,0,0,NO,0,0,0,1101221,2010154
JARDIN DE INFANTES,TIEMPO COMPLETO (7 HORAS Y MEDIA),SI,JARDIN DE JORNADA COMPLETA,3 AÑOS ,5 AÑOS,SI,NO,NO,NO,,0,0,NO,0,0,2,1101222,2010155
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN COMUN,3 AÑOS ,1° AÑO ,NO,NO,NO,NO,,0,0,NO,0,0,0,1101223,2010156
JARDIN DE INFANTES,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,JARDIN DE JORNADA COMPLETA,3 AÑOS ,5 AÑOS,SI,SI,NO,NO,,0,0,NO,0,0,2,1101228,2010161
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN COMUN,3 AÑOS ,5 AÑOS,NO,NO,NO,NO,,0,0,NO,0,0,0,1101229,2010162
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN COMUN,3 AÑOS ,5 AÑOS,NO,NO,NO,NO,,0,0,NO,0,0,0,1101232,2010165
JARDIN DE INFANTES,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,JARDIN DE JORNADA COMPLETA,3 AÑOS ,5 AÑOS,SI,SI,NO,NO,,0,0,NO,0,0,2,1101233,2010166
JARDIN DE INFANTES,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,JARDIN DE JORNADA COMPLETA,3 AÑOS ,5 AÑOS,SI,SI,NO,NO,,0,0,NO,0,0,2,1101234,2010167
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN COMUN,3 AÑOS ,5 AÑOS,NO,SI,NO,NO,,0,0,NO,0,0,0,1101235,2010168
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN COMUN,3 AÑOS ,5 AÑOS,NO,SI,NO,NO,,0,0,NO,0,0,0,1101237,2010170
JARDIN DE INFANTES,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,JARDIN DE JORNADA COMPLETA,3 AÑOS ,5 AÑOS,SI,NO,NO,NO,,0,0,NO,0,0,2,1101243,2010176
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN COMUN,3 AÑOS ,5 AÑOS,NO,NO,NO,NO,,0,0,NO,0,0,0,1101244,2010177
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN APRENDER,3 AÑOS ,5 AÑOS,SI,SI,NO,NO,,0,0,SI,0,0,2,1101245,2010178
JARDIN DE INFANTES,TIEMPO COMPLETO (7 HORAS Y MEDIA),NO,JARDIN DE JORNADA COMPLETA,3 AÑOS ,5 AÑOS,SI,SI,NO,NO,,0,0,NO,0,0,2,1101246,2010179
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN COMUN,3 AÑOS ,5 AÑOS,NO,SI,NO,NO,,0,0,NO,0,0,0,1101247,2010180
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),SI,JARDIN COMUN,3 AÑOS ,5 AÑOS,SI,SI,NO,NO,,0,1,NO,0,0,1,1101252,2010185
JARDIN DE INFANTES,DOBLE TURNO (UN TURNO MATUTINO Y UNO VESPERTINO),NO,JARDIN COMUN,3 AÑOS ,5 AÑOS,NO,SI,NO,NO,,0,0,NO,0,0,0,1101256,2010189
