DescripciOn ,DescripciOn,Plan,COd.,DescripciOn,Tray.,Año,MOd.,Sem.,Grupo,Turno,Sectores de Estudio,Modalidad,TelEfono,Mail,DescTCurso,DescOrient,Ruee,Rule
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,576,MECANICA AUTOMOTRIZ,,3,0,0,BP2,NOCTURNO,,Escuela,46322892/46323088,tecnicatacuarembo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804576Mec%20Automotriz.htm,1318901,4180158
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2015,66R,INTEGRADO PANADERIA,,0,3,1,PR3,MATUTINO,,Escuela,46322892/46323088,tecnicatacuarembo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1318901,4180158
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,336,ELECTROMECANICA,,3,0,0,BA,VESPERTINO-NOCTURNO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904336.htm,1318902,4180164
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,1,0,0,BB,MATUTINO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1318902,4180164
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,2,0,0,BB,VESPERTINO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1318902,4180164
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,76R,QUIMICA INDUSTRIAL,,3,0,0,BB,VESPERTINO-NOCTURNO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490476R%20Quimica%20Industrial.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,8,ADMINISTRACION,,0,1,1,TH1,MATUTINO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,8,ADMINISTRACION,,0,3,1,TH3,NOCTURNO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2019,04M,MARKETING,,1,1,1,TA1,NOCTURNO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Marketing.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2020,07T,AUTOMATIZACION,,0,1,1,TC1,NOCTURNO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/AUTOMATIZACION%20INSTRUMENTACION%20Y%20CONTROL.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,23B,CONSTRUCCION CICLO COMUN,,1,1,1,TW1,NOCTURNO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,0,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,23O,CONSTRUCCION ENFASIS OBRA SECA,,2,3,1,TW3,NOCTURNO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Construccion%20Enfasis%20Obra%20Seca.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2016,38B,FORESTAL,,0,1,1,TD1,MATUTINO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050aFORESTAL%20Plan%202016.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2016,38B,FORESTAL,,0,3,1,TD3,MATUTINO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050aFORESTAL%20Plan%202016.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,52A,LOGISTICA,,0,1,1,TE1,MATUTINO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Log%C3%ADstica.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,52A,LOGISTICA,,0,3,1,TE3,MATUTINO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Log%C3%ADstica.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,56E,GESTION HUMANA,,0,1,1,TG1,NOCTURNO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050%20Gesti%C3%B3n%20Humana.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,56E,GESTION HUMANA,,0,3,1,TG3,MATUTINO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050%20Gesti%C3%B3n%20Humana.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2018,60M,MANT. ELECTROMECANICO INDUSTRIAL,,0,1,1,TB1,VESPERTINO-NOCTURNO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/MANTENIMIENTO%20ELECTROMECANICO%20INDUSTRIAL.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2018,60M,MANT. ELECTROMECANICO INDUSTRIAL,,0,3,1,TB3,VESPERTINO-NOCTURNO,,POLO TECNOLOGICO,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/MANTENIMIENTO%20ELECTROMECANICO%20INDUSTRIAL.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75B,PREVENCIONISTA  SEMIPRESENCIAL,,0,1,1,TM1,SIN TURNO,,Semipresencial,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/i/Ingeniero%20Tecnologico%20prevencionista%20SEMIPRESENCIAL.htm,1318902,4180164
EDUCACION SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75B,PREVENCIONISTA  SEMIPRESENCIAL,,0,5,1,TM5,NOCTURNO,,Semipresencial,46343656,campusnoreste@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/i/Ingeniero%20Tecnologico%20prevencionista%20SEMIPRESENCIAL.htm,1318902,4180164
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,127,C. B. T.  ALTERNANCIA,,1,0,0,1A,DOBLE TURNO,,Escuela,46326069/46322894,agrariatbo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107127.htm,1318903,4180159
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2010,986,TECNOLOGO CARNICO,,1,1,1,TC1,DOBLE TURNO,,CETP - UDELAR,46326069/46322894,agrariatbo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/carnico.htm,1318903,4180159
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2010,986,TECNOLOGO CARNICO,,2,3,1,TC3,DOBLE TURNO,,CETP - UDELAR,46326069/46322894,agrariatbo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/carnico.htm,1318903,4180159
EDUCACION SUPERIOR TERCIARIA,TECNOLOGO,2010,986,TECNOLOGO CARNICO,,3,5,1,TC5,DOBLE TURNO,,CETP - UDELAR,46326069/46322894,agrariatbo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/t/carnico.htm,1318903,4180159
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,1,0,0,BA,DOBLE TURNO,,Escuela,46326069/46322894,agrariatbo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1318903,4180159
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,1,0,0,BB,DOBLE TURNO,,Escuela,46326069/46322894,agrariatbo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1318903,4180159
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,2,0,0,BA,DOBLE TURNO,,Escuela,46326069/46322894,agrariatbo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1318903,4180159
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,2,0,0,BB,DOBLE TURNO,,Escuela,46326069/46322894,agrariatbo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1318903,4180159
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,3,0,0,BA,DOBLE TURNO,,Escuela,46326069/46322894,agrariatbo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1318903,4180159
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,3,0,0,BB,DOBLE TURNO,,Escuela,46326069/46322894,agrariatbo@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1318903,4180159
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,25A,DEPORTE Y RECREACION,I,0,1,1,FB1,MATUTINO,,Escuela,44582965,escuelaagrariavergara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1319703,4190093
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,25A,DEPORTE Y RECREACION,II,0,1,1,FC1,VESPERTINO,,Escuela,44582965,escuelaagrariavergara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1319703,4190093
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,97A,PROD. AGROP. SUSTENTABLE,I,0,3,1,FM3,MATUTINO,,Escuela,44582965,escuelaagrariavergara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055Producci%C3%B3n%20Agropecuaria%20Sustentable.htm,1319703,4190093
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,97A,PROD. AGROP. SUSTENTABLE,I,0,5,1,FM5,MATUTINO,,Escuela,44582965,escuelaagrariavergara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055Producci%C3%B3n%20Agropecuaria%20Sustentable.htm,1319703,4190093
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,618,MECANICA EN PRODUCCION,,2,0,0,SB,VESPERTINO-NOCTURNO,,Escuela,44582965,escuelaagrariavergara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804618mec%20en%20prod.htm,1319703,4190093
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,00R,ADMINISTRACION (R),,2,0,0,BC,NOCTURNO,,Escuela,44582965,escuelaagrariavergara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,0,1319703,4190093
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION,,1,0,0,BA,MATUTINO,,Escuela,44582965,escuelaagrariavergara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1319703,4190093
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2015,15R,INTEGRADO CARPINTERIA RURAL,,0,3,1,PR3,MATUTINO,,E.C.I. MIDES,44582965,escuelaagrariavergara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,0,1319703,4190093
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2010,988,PROGRAMA RUMBO,,0,1,1,PS1,NOCTURNO,,Escuela,44582965,escuelaagrariavergara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1319703,4190093
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,127,C. B. T.  ALTERNANCIA,,1,0,0,1A,DOBLE TURNO,,Escuela,44645106/44645298,escuelaagrariasantaclara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107127.htm,1319803,4190089
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,127,C. B. T.  ALTERNANCIA,,2,0,0,2A,DOBLE TURNO,,Escuela,44645106/44645298,escuelaagrariasantaclara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107127.htm,1319803,4190089
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,127,C. B. T.  ALTERNANCIA,,3,0,0,3A,DOBLE TURNO,,Escuela,44645106/44645298,escuelaagrariasantaclara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107127.htm,1319803,4190089
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL,,3,0,0,3B,DOBLE TURNO,,Escuela,44645106/44645298,escuelaagrariasantaclara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107184CBT%20RURAL.htm,1319803,4190089
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,1,0,0,BA,DOBLE TURNO,,Escuela,44645106/44645298,escuelaagrariasantaclara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1319803,4190089
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,2,0,0,BA,DOBLE TURNO,,Escuela,44645106/44645298,escuelaagrariasantaclara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1319803,4190089
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,3,0,0,BA,DOBLE TURNO,,Escuela,44645106/44645298,escuelaagrariasantaclara@gmail,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1319803,4190089
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,II,0,1,1,FB1,MATUTINO,,REDESCUBRIR,44522426/44522040,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055gastronom%C3%ADa.htm,1319901,4190090
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,I,0,1,1,FA1,VESPERTINO,,Escuela,44522426/44522040,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055electricidad.htm,1319901,4190090
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,II,0,3,1,FE3,VESPERTINO,,REDESCUBRIR,44522426/44522040,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1319901,4190090
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,7,ADMINISTRACION,,1,0,0,SA,NOCTURNO,,Escuela,44522426/44522040,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1319901,4190090
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,7,ADMINISTRACION,,2,0,0,SA,NOCTURNO,,Escuela,44522426/44522040,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1319901,4190090
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR,,1,0,0,SF,MATUTINO,,Escuela,44522426/44522040,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804141Capilar.htm,1319901,4190090
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,144,CARPINTERIA,,1,0,0,SD,NOCTURNO,,Escuela,44522426/44522040,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055carpinter%C3%ADa.htm,1319901,4190090
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,23P,CONSTRUCCION,,1,0,0,SE,NOCTURNO,,Escuela,44522426/44522040,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055construcci%C3%B3n.htm,1319901,4190090
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,401,GASTRONOMIA COCINA,,2,0,0,SC,MATUTINO,,Escuela,44522426/44522040,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,0,1319901,4190090
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,576,MECANICA AUTOMOTRIZ,,2,0,0,SB,NOCTURNO,,Escuela,44522426/44522040,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804576Mec%20Automotriz.htm,1319901,4190090
